identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
4025030,A6122,2010,Save Our Sons - Queensland - Volume 2,1966 - 1980,1966,1980,Open with exception,Canberra,True,86
4025129,A6122,2011,MCDONALD Colin - miscellaneous papers,1968 - 1968,1968,1968,Open with exception,Canberra,False,0
4025139,A6122,2012,Spoiling operations - Media P Volume 1,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
4025140,A6122,2013,Spoiling operations - Media P Volume 2,1959 - 1961,1959,1961,Open with exception,Canberra,True,149
4025141,A6122,2014,Spoiling operations - Media P Volume 3,1959 - 1963,1959,1963,Open with exception,Canberra,False,0
4025142,A6122,2015,Spoiling operations - Media P  - Public statements Volume 1,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
4025161,A6122,2016,Australian Association of Scientific Workers - Volume 1,1943 - 1960,1943,1960,Open with exception,Canberra,False,0
4025162,A6122,2017,Australian Association of Scientific Workers - Queensland - Volume 1,1942 - 1953,1942,1953,Open with exception,Canberra,True,44
4025163,A6122,2018,Australian Association of Scientific Workers - New South Wales - Volume 1,1940 - 1958,1940,1958,Open with exception,Canberra,False,0
4025164,A6122,2019,Australian Association of Scientific Workers - Victoria - Volume 1,1942 - 1952,1942,1952,Open with exception,Canberra,False,0
4025165,A6122,2020,Australian Association of Scientific Workers - South Australia - Volume 1,1943 - 1952,1943,1952,Open with exception,Canberra,False,0
4025166,A6122,2021,Australian Association of Scientific Workers - Western Australia  - Volume 1,1946 - 1958,1946,1958,Open with exception,Canberra,False,0
4025168,A6122,2022,History of ASIO by Bob SWAN - Volume 1,1949 - 1970,1949,1970,Open with exception,Canberra,True,176
4025169,A6122,2023,History of ASIO by Bob SWAN - Volume 2,1949 - 1970,1949,1970,Open with exception,Canberra,True,120
4025170,A6122,2024,History of ASIO by Bob SWAN - Volume 3,1949 - 1970,1949,1970,Open with exception,Canberra,True,160
4025171,A6122,2025,Communist Party of Australia - NSW -  Eveleigh Carriage Workshop Branch - Volume 2,1956 - 1960,1956,1960,Open with exception,Canberra,False,0
4025208,A6122,2026,Redfern All Blacks Football and Social Club - Volume 1,1962 - 1963,1962,1963,Open with exception,Canberra,True,12
4025225,A6122,2027,Communist Party of Australia - NSW -  Eveleigh Carriage Workshop Branch - Volume 3,1959 - 1963,1959,1963,Open with exception,Canberra,False,0
4025242,A6122,2028,Communist Party of Australia - NSW -  Eveleigh Carriage Workshop Branch - Volume 4,1963 - 1965,1963,1965,Open with exception,Canberra,False,0
4025255,A6122,2029,Srecko ROVER - Telephone intercept - Volume 1,1964 - 1972,1964,1972,Open with exception,Canberra,True,47
4025287,A6122,2030,Communist Party of Australia - NSW -  Eveleigh Carriage Workshop Branch - Volume 5,1965 - 1967,1965,1967,Open with exception,Canberra,False,0
4025288,A6122,2031,Communist Party of Australia - NSW -  Eveleigh Carriage Workshop Branch - Volume 6,1967 - 1969,1967,1969,Open with exception,Canberra,False,0
4025289,A6122,2032,Government relationships between Indonesia and West New Guinea - Volume 1,1954 - 1960,1954,1960,Open with exception,Canberra,False,0
4025290,A6122,2033,Government relationships between Indonesia and West New Guinea - Volume 2,1951 - 1962,1951,1962,Open with exception,Canberra,False,0
4025291,A6122,2034,"Defence warfare methods - Indonesian, Dutch disputes - Etna Bay 1954",1955 - 1955,1955,1955,Open with exception,Canberra,False,0
4025296,A6122,2035,History of ASIO by Bob SWAN - Volume 4,1949 - 1970,1949,1970,Open,Canberra,True,164
4025297,A6122,2036,History of ASIO by Bob SWAN - Volume 5,1949 - 1970,1949,1970,Open with exception,Canberra,True,203
4025298,A6122,2037,History of ASIO by Bob SWAN - Volume 6,1969 - 1969,1969,1969,Open with exception,Canberra,True,131
4025323,A6122,2038,Jewish Council to Combat Fascism and Anti-Semitism - ASIO file - Volume 8,1967 - 1969,1967,1969,Open with exception,Canberra,True,97
4025333,A6122,2039,Communist Party of Australia - attitude towards anti-Semitism - Volume 2,1966 - 1969,1966,1969,Open with exception,Canberra,False,0
4025357,A6122,2040,All India Seamans Federation - Volume 1,1957 - 1968,1957,1968,Open with exception,Canberra,False,0
4025393,A6122,2041,Arrowhead Cross in Australia - Volume 1,1953 - 1969,1953,1969,Open with exception,Canberra,False,0
4025394,A6122,2042,Arrowhead Cross in Australia - Volume 1,1953 - 1969,1953,1969,Open with exception,Canberra,False,0
4025417,A6122,2043,CPA [Communist Party of Australia] - Interest in and use of the media - Volume 2,1968 - 1969,1968,1969,Open with exception,Canberra,False,0
4025418,A6122,2044,CPA [Communist Party of Australia] - Interest in and use of the media - Volume 3,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4025419,A6122,2045,CPA [Communist Party of Australia] - Propaganda information regarding radio and television programmes of security interest - Volume 4,1967 - 1969,1967,1969,Open with exception,Canberra,False,0
4025466,A6122,2046,Melbourne Film Festival - Volume 1,1952 - 1985,1952,1985,Open with exception,Canberra,True,131
4025467,A6122,2047,Australia/China Society New South Wales Volume 11,1961 - 1964,1961,1964,Open with exception,Canberra,False,0
4025614,A6122,2048,Security personnel - Vetting for Australian Broadcasting Commission - Volume 2,1968 - 1970,1968,1970,Open with exception,Canberra,False,0
4025623,A6122,2049,"New Theatre League, NSW - Volume 12",1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4025624,A6122,2050,"New Theatre League, Victoria - Volume 7",1968 - 1970,1968,1970,Open with exception,Canberra,False,0
4025625,A6122,2052,Communist Party of Australia - New South Wales - Eveleigh Loco Branch,1955 - 1970,1955,1970,Closed,Canberra,False,0
4025626,A6122,2051,Communist Party of Australia - New South Wales - Eveleigh Loco Railway Workshops,1955 - 1970,1955,1970,Open with exception,Canberra,False,0
4025685,A6122,2053,Associations individual - New Theatre League - General - Volume 6,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4025888,A6122,2054,CPA [Communist Party of Australia] - Interest in the ABC - Volume 2,1966 - 1968,1966,1968,Open with exception,Canberra,False,0
4025889,A6122,2055,CPA [Communist Party of Australia] - Interest in the ABC - Volume 3,1968 - 1969,1968,1969,Open with exception,Canberra,False,0
4025890,A6122,2056,CPA [Communist Party of Australia] - Interest in the ABC - Volume 4,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4037897,A6122,1437,Associations individual - International Seamans' Club NSW,1928 - 1962,1928,1962,Open with exception,Canberra,False,0
4269099,A6122,2057,Australian  Journalists Association - Volume 2,1967 - 1970,1967,1970,Open with exception,Canberra,False,0
4269100,A6122,2059,CPA - Western Australia University Volume 2,1967 - 1970,1967,1970,Open with exception,Canberra,False,0
4269101,A6122,2058,CPA Publications 'Magnet' organ of Council of Railway Shop Committees - Volume 2,1960 - 1970,1960,1970,Open with exception,Canberra,False,0
4269102,A6122,2060,Communist Party of Australia - Conferences Tasmania - Volume 2,1961 - 1970,1961,1970,Open with exception,Canberra,False,0
4269103,A6122,2061,Communist Party of Australia - Conferences Tasmania - Volume 3,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4269117,A6122,2062,Telephone Intercept CPA Victorian State Committee - Volume 1,1960 - 1970,1960,1970,Open with exception,Canberra,False,0
4269122,A6122,2063,Hashomir Hatsoir Jewish Association,1963 - 1970,1963,1970,Open with exception,Canberra,False,0
4269152,A6122,2064,CPA Queensland Public Meetings - Volume 4,1962 - 1965,1962,1965,Open with exception,Canberra,False,0
4269153,A6122,2065,CPA Queensland Public Meetings - Volume 5,1965 - 1967,1965,1967,Open with exception,Canberra,False,0
4269154,A6122,2066,CPA Queensland Public Meetings - Volume 6,1967 - 1970,1967,1970,Open with exception,Canberra,False,0
4269155,A6122,2067,CPA Queensland Public Meetings - Part A - Volume 1,1939 - 1940,1939,1940,Open with exception,Canberra,False,0
4269156,A6122,2068,CPA Queensland Public Mettings - Part A - Volume 2,1940 - 1949,1940,1949,Open with exception,Canberra,False,0
4269157,A6122,2069,Telephone Interception Targets - Communist Party of Australia Peoples Bookshop South Australia - Volume 1,1967 - 1971,1967,1971,Open with exception,Canberra,False,0
4269158,A6122,2070,"OPIK, Paul - Misc Papers",1955 - 1955,1955,1955,Open with exception,Canberra,False,0
4269159,A6122,2071,Australian federated Marine Stewards and Pantrymen's Assoc - Volume 1,1952 - 1970,1952,1970,Open with exception,Canberra,False,0
4269160,A6122,2072,"Telephone Intercept Targets - MACK, Alice",1960 - 1961,1960,1961,Open with exception,Canberra,False,0
4269186,A6122,2073,History of ASIO by Bob Swan - Volume 7,1949 - 1970,1949,1970,Open with exception,Canberra,True,61
4269187,A6122,2074,History of ASIO by Bob Swan - Volume 8,1949 - 1970,1949,1970,Open with exception,Canberra,True,272
4269188,A6122,2075,History of ASIO by Bob Swan - Volume 9,1949 - 1970,1949,1970,Open with exception,Canberra,True,211
4269189,A6122,2076,History of ASIO by Bob SWAN - Volume 10,1949 - 1970,1949,1970,Open with exception,Canberra,True,68
4269190,A6122,2078,History of ASIO by Bob SWAN - Volume 12,1949 - 1970,1949,1970,Open with exception,Canberra,True,73
4269191,A6122,2079,History of ASIO by Bob SWAN - Volume 13,1949 - 1970,1949,1970,Open with exception,Canberra,True,215
4269192,A6122,2080,History of ASIO by Bob SWAN - Volume 14,1949 - 1970,1949,1970,Open with exception,Canberra,True,168
4269193,A6122,2077,History of ASIO by Bob SWAN - Volume 11,1949 - 1970,1949,1970,Open with exception,Canberra,True,233
4269199,A6122,2082,Federal Council for the Advancement of Aborigines and Torres Strait Islanders - Volume 2,1961 - 1961,1961,1961,Open with exception,Canberra,False,0
4269200,A6122,2081,Federal Council for the Advancement of Aborigines and Torres Strait Islanders - Volume 1,1952 - 1961,1952,1961,Open with exception,Canberra,False,0
4269234,A6122,2083,CPA Publication - Tribune QLD - Volume 2,1968 - 1969,1968,1969,Open with exception,Canberra,False,0
4269235,A6122,2084,CPA Publications - Tribune QLD - Volume 3,1969 - 1970,1969,1970,Open with exception,Canberra,False,0
4269240,A6122,2085,Berlin Youth Festival - Volume 1(a),1951 - 1951,1951,1951,Open with exception,Canberra,False,0
4269241,A6122,2086,Berlin Youth Festival - Volume 1(b),1951 - 1951,1951,1951,Open with exception,Canberra,False,0
4269242,A6122,2087,Berlin Youth Festival - Volume 2,1951 - 1952,1951,1952,Open with exception,Canberra,False,0
4269243,A6122,2088,Berlin Youth Festival - Volume 3,1951 - 1952,1951,1952,Open with exception,Canberra,False,0
4269244,A6122,2089,Berlin Youth Festival - Volume 4(a),1951 - 1952,1951,1952,Open with exception,Canberra,True,333
4269245,A6122,2090,Berlin Youth Festival - Volume 4(b),1951 - 1951,1951,1951,Open,Canberra,True,275
4269253,A6122,2091,Australian Council of Civil Liberties NSW - Volume 2,1969 - 1971,1969,1971,Open with exception,Canberra,False,0
4269255,A6122,2092,Berlin Youth Festival - Volume 5,1951 - 1953,1951,1953,Open with exception,Canberra,False,0
4269256,A6122,2090,Berlin Youth Festival - Volume 4(b),1951 - 1951,1951,1951,Not yet examined,Canberra,False,0
4269296,A6122,2094,Australian Building Workers Industrial Union - Volume 2,1961 - 1971,1961,1971,Open with exception,Canberra,True,197
4269326,A6122,2095,India Australian Friendship Association Committee aka Aust-India Association - Volume 1,1942 - 1961,1942,1961,Open with exception,Canberra,True,213
4269372,A6122,629,CPA Factions Italian - Volume 1,1950 - 1965,1950,1965,Open with exception,Canberra,True,27
4269443,A6122,2093,Public Order Demonstrations RADICALS ACT - Volume 1,1969 - 1971,1969,1971,Open with exception,Canberra,False,0
4269461,A6122,2096,Public Order Demonstrations Radicals ACT - Volume 2,1971 - 1972,1971,1972,Open with exception,Canberra,False,0
4269462,A6122,2097,Public Order Demonstrations Radicals - Volume 3,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
4269477,A6122,2098,Yugoslav Community in Western Australia - Volume 2,1949 - 1971,1949,1971,Open with exception,Canberra,False,0
4269504,A6122,2099,Public Order Demonstrations - Vietnam Moratorium Campaign September 1970 WHIP 16 - Volume 1,1970 - 1971,1970,1971,Open with exception,Canberra,True,229
4269512,A6122,2100,Yugoslav Community in NSW - Volume 1,1952 - 1970,1952,1970,Open with exception,Canberra,False,0
4269513,A6122,2101,Yugoslav Community in NSW - Volume 2,1952 - 1970,1952,1970,Open with exception,Canberra,False,0
4269522,A6122,2102,Public Order Demonstrations Vietnam Moratorium Campiagn ACT 30 April 1971 WHIP 23  - Volume 1,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
4269523,A6122,2103,Yugoslav Community in NSW - Volume 3,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
4269524,A6122,2104,Yugoslav Community in NSW - Volume 4,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
4269528,A6122,2105,Public Order Demonstrations Vietnam Moratorium Campaign National April 1971 WHIP 23 - Volume 1,1970 - 1971,1970,1971,Open with exception,Canberra,True,192
4269602,A6122,2106,"MALLETT, Bronwyn Ruth - Misc Papers",1965 - 1971,1965,1971,Open with exception,Canberra,False,0
4269603,A6122,2107,"MALLETT, Doris Frances - Misc Papers",1965 - 1968,1965,1968,Open with exception,Canberra,False,0
4269624,A6122,2108,Associations Individual Syd Film Society - Volume 1,1952 - 1965,1952,1965,Open with exception,Canberra,False,0
4269625,A6122,2109,Associations Individual Sydney University Film Group - Volume 1,1954 - 1959,1954,1959,Open with exception,Canberra,False,0
4269626,A6122,2110,"Associations Conferences International Film Festivals in Australia 1960, 63 - Volume 1",1960 - 1963,1960,1963,Open with exception,Canberra,True,102
4269627,A6122,2111,"WITCOMBE, Eleanor - Misc papers",1950 - 1963,1950,1963,Open with exception,Canberra,False,0
4269646,A6122,2112,Yugoslav Immigrants Association - Volume 5,1958 - 1972,1958,1972,Open with exception,Canberra,True,174
4269647,A6122,2113,Public Order Demonstrations Vietnam Moratorium Campaign National April 1971 WHIP 23 - Volume 2,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
4269692,A6122,2114,Telephone Intercept CONTRA ACT - Misc Papers,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
4269693,A6122,2115,Public Order Demonstrations Radicals ACT - Volume 4,1971 - 1971,1971,1971,Open with exception,Canberra,False,0
4269694,A6122,2116,Public Order Demonstrations against Tour of Australia by South African Rugby Team 1971 ACT WHIP 24,1972 - 1972,1972,1972,Open with exception,Canberra,True,128
4269695,A6122,2117,Anti Apatheid Committee Canberra - Volume 1,1971 - 1972,1971,1972,Open with exception,Canberra,False,0
